id,oth,rol,dur,globPos,pa,pb,do,osb,osa,opb,opa,trans,simpl,size,ouais,oui,mh,laughter,dac,non,ok,ah,voila,mais,bon,et,nbouais,nbmh,phonSplit,prevSize,prevFirstTok,prevLastTok,prevFirstBi,prevLastBi,prevJe,prevTu,prevFeed,othSize,othFirstTok,othLastTok,othFirstBi,othLastBi,othJe,othTu,othFeed,gest,steepness,slope,NanRatio,f0min,f0max,f0stdev,span,height,duration,form1,form2,form3,aperiodAV,intQ1,intQ2,intQ3,intQ1raw,intQ2raw,intQ3raw,steepnessInterl,slopeInterl,NanRatioInterl,f0minInterl,f0maxInterl,f0stdevInterl,spanInterl,heightInterl,durationInterl,aperiodAVInterl,intQ1Interl,intQ2Interl,intQ3Interl,SimScore,TFcompared,contact,ack,evaluation,reponse,invitation,autre,local,global,aucune,contin,pivot,clot,assert,quest,feedback,essai,ordre,incomp,inint,approbation,desap,confirmation,doute,attendu,inattendu,amuse,gene,baseCat,evalCat
CID_LL_1_70604,NH,-,0.3592518608,0.0235027306,1.236,3.4721481392,0.074,0,0.726,0.2747481392,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,17,@,souvent,@_moi,bien_souvent,0,0,1,7,je,@,je_suis,conflits_@,1,0,1,NoData,0.005149,0.005721,0.374046,-2.265615,0.8834,0.442116,3.149015,-0.01094,0.3593,227.272736,2587.29785,NaN,0.18098,-3.520672,-0.701969,-0.369793,39.3005,60.951179,63.50265,0.011674,0.013981,0.477876,-0.172239,1.210278,0.474279,1.382516,0.38545,0.3327,56.694033,-3.171568,-0.519084,0.079814,1.137839,1,0.1666666667,0.6666666667,0.1666666667,0,0,0,1,0,0,0.1666666667,0,0,1,0,0,0,0,0,0,0.1666666667,0,0,0,0,0,0,0,ack,None
CID_CM_1_281650,AB,-,0.2019,0.078753895,0.4676,0.3105,0.2019,3.2805,0.7176,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.2971768202,1,#,#,-,-,0,0,0,2,ouais,ouais,ouais_ouais,ouais_ouais,0,0,2,NoData,-0.002947,-0.005836,0.16092,0.042574,0.439474,0.098929,0.3969,0.282633,0.2019,201.715362,2114.119323,6098.40829,0.101701,-1.576953,-0.664575,-0.310339,59.024627,65.266393,67.689793,-0.007291,-0.006689,2.892857,-1.883803,0.36038,0.567888,2.244184,-0.393811,0.4349,65.276629,-1.934997,-1.102676,1.233781,0.757822,1,0,0.75,0.25,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0,0,0,ack,None
CID_SR_1_305920,EB,-,0.7999409818,0.0797940233,0,0.25,0.7999409818,4.8976685676,0.2100590182,0,0,@,@,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,-1,1,-,-,-,-,0,0,0,24,ah,international,ah_oui,euh_international,1,1,6,NoData,0.003594,0.001797,1.083333,-0.868471,3.184534,1.115544,4.053005,2.271647,0.7999,2476.96682,5954.033046,8787.514794,0.407275,-3.129361,0.129094,1.663906,49.907032,70.718755,80.521583,0.003066,0.000938,2.424084,-0.536955,6.384396,0.993506,6.921351,1.607903,1.3072,54.496837,-4.412878,-1.9739,0.110987,0.900007,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,evaluation,amuse
CID_LJ_1_3647740,AP,-,0.37,0.8995426974,0,1.43,0.37,1.534154638,1.15,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6216216216,1,#,#,-,-,0,0,0,1,ouais,ouais,-,-,0,0,1,NoData,0.002394,0.002575,0.127273,-0.255949,3.095081,0.60203,3.35103,0.551854,0.37,567.972895,3179.192876,NaN,0.100912,0.851925,1.647158,1.744727,72.528369,78.313251,79.023018,-0.022289,-0.096907,0.243243,-0.595759,0.369599,0.26747,0.965358,0.003384,0.09,72.686651,0.074917,0.336825,0.46154,0.938918,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666667,0,0.3333333333,0,0,0,0,0,evaluation,approbation
CID_LL_1_2347361,NH,-,0.2728075884,0.781383911,7.3953,2.9918924116,0,0,0,0.0069924116,0.0653,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,5,ton,exemple,ton_grand-père,un_exemple,0,0,0,5,'j''',des,'j''_en',vu_des,0,0,0,NoData,-0.002636,-0.003848,0.161017,-0.038975,0.96193,0.244494,1.000905,0.096901,0.2728,208.858913,NaN,NaN,0.103587,-2.220945,-0.752018,-0.561282,49.283804,60.566747,62.031805,0.018578,0.024285,0.150376,-0.559255,1.350093,0.739997,1.909348,0.362593,0.3049,58.846285,-1.424688,-0.914531,-0.061732,0.646601,1,0.3333333333,0.6666666667,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
MTR_MAX_7_42144,MAY,F,0.328,0.1835588038,2.568,0.408,0,0,0,0.413,0.333,ok,ok,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,ouais,ouais,-,-,0,0,1,2,donc,forcément,donc_forcément,donc_forcément,0,0,0,NoData,0.007857,0.009523,1.426471,-1.30602,1.967034,1.277144,3.273053,0.266692,0.328,195.67255,3014.594004,4173.552141,0.505875,-5.74396,-3.306338,-1.05813,38.884305,51.819796,63.75014,0.028148,0.033914,0.136986,-0.929029,3.109712,1.346361,4.038742,-0.616882,0.33,65.743257,-0.530054,-0.020931,0.148729,0.020292,0.02439,0,0.5,0.5,0,0,0,1,0,0,0,0,0,0.5,0,0.25,0.25,0,0,0,0.25,0,0.25,0,0,0,0,0,None,None
CID_MB_1_665420,AC,-,0.26,0.1670101558,0,1.28,0,0,0,9.6798,19.0969,bon,bon,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.1923076923,1,-,-,-,-,0,0,0,5,qui,un,qui_en,agressé_un,0,0,0,NoData,-0.002521,-0.003878,0.048387,-0.68563,0.007267,0.130468,0.692898,-0.368765,0.26,523.744608,8671.894377,NaN,0.029032,0.744965,1.172579,1.436242,72.666371,75.478059,77.211726,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,1,0,0,0.3333333333,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
CID_LJ_1_275030,AP,-,0.2427,0.067823153,0.3739772734,5.3994,0.2427,4.62,0.3873,0,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-,-,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.003319,0.005441,0.184466,-0.352007,0.424963,0.15036,0.77697,-0.138579,0.2427,141.104671,8278.850918,NaN,0.105253,-1.929067,-1.661354,-0.93783,52.298166,54.245631,59.508876,0.013658,0.015521,0.011494,-0.255871,2.298368,0.847163,2.554239,-0.008049,0.35,68.029166,-0.656815,-0.252052,-0.159941,0.930545,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0.3333333333,0,0,0,0,0,ack,None
MTR_MAY_6_183567,MAX,F,0.561,0.5844826351,0.337,5.015,0.17,0,0.802,1.997,0,mh ouais,complex,2,1,0,1,0,0,0,0,0,0,0,0,0,1,1,-1,14,et,ingénue,et_est-ce_que,belle_ingénue,0,1,0,1,-,-,-,-,0,0,0,NoData,-0.000979,-0.000697,0.161157,-0.838053,0.200754,0.162527,1.038806,-0.556733,0.561,209.772407,5428.828791,8000,0.156306,-0.182867,-0.090984,-0.02985,68.052171,68.650677,69.048889,-0.002674,-0.001771,0.589474,-3.575904,-0.260679,0.322978,3.315225,-0.772304,0.603,61.295946,-5.584114,-1.312668,-0.556762,0.001695,0.001074,0,0,0.25,0.75,0,0,1,0,0,0,0,0,0.5,0.5,0,0,0,0,0,0.25,0,0,0,0,0,0,0,reponse,None
MTR_MAY_6_302740,MAX,F,0.293,0.9639329125,11.0345,5.167,0,0,0,1.527,0.054,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.3754266212,10,ok,centimètres,ok_*,deux_centimètres,0,1,2,1,-,-,-,-,0,0,0,NoData,0.015611,0.02124,0.176,-0.732073,1.244053,0.680964,1.976125,-0.37978,0.293,224.76617,2733.379774,5249.565965,0.130567,-0.987123,-0.106556,0.10601,62.813437,68.549246,69.933851,-0.00885,-0.005766,1.951923,-3.960174,1.166553,1.02621,5.126727,-0.516561,0.612,58.298173,-6.081449,-3.691823,-0.684459,0.024461,0.027006,0,0.75,0.25,0,0,0,1,0,0,0,0,0,0.5,0,0,0,0.5,0,0,0,0,0.25,0,0,0,0,0,ack,None
CID_CM_1_1530810,AB,-,0.78,0.4280384731,0.29,2.65,0,0,0,0.1584,0.93,ah ouais + ah ouais,complex,5,1,0,0,0,0,0,0,1,0,0,0,0,2,0,-1,6,en_fait,relation,en_fait_assez,sa_relation,0,0,0,1,ouais,ouais,-,-,0,0,1,NoData,0.000445,0.000228,0.325424,-0.035653,0.991957,0.176621,1.02761,0.17535,0.78,240.781334,5835.303106,8742.741923,0.292483,-1.609771,-0.455293,-0.093937,58.800115,66.698133,69.170246,-0.003873,-0.002968,0.508671,-2.393226,0.085338,0.881887,2.478564,-0.266256,0.5216,56.387944,-2.920923,-1.062268,-0.391695,0.845478,1,0.25,0,0.75,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,0,0,0,0.5,0,0,evaluation,None
CID_LL_1_542180,NH,-,0.25,0.180479512,0,3.19,0.25,2.1065,2.81,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.52,1,#,#,-,-,0,0,0,12,euh,temps,'euh_c''',du_temps,0,0,1,NoData,0.003332,0.005289,0.067797,0.4699,1.084572,0.199114,0.614672,0.860563,0.25,350.485017,2673.148243,7137.964062,0.036315,0.483636,1.365672,1.529543,70.057909,76.832897,78.091603,-0.005381,-0.02625,0.078947,-0.338332,-0.083937,0.075624,0.254395,-0.176377,0.08,60.18517,-1.320321,-0.611536,-0.229755,0.151367,1,0,0,1,0,0,0,1,0,0,0.3333333333,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,evaluation,approbation
MTR_MAY_7_109686,MAX,G,0.202,0.4777389653,0.916,1.499,0,0,0,0.037,7.981,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.4455445545,8,*,ouais,'*_j''',gauche_ouais,0,0,1,10,*,champs,*_après,ou_champs,0,1,0,NoData,0.020701,0.04059,0.728814,-3.7492,-0.460227,0.921125,3.288973,-0.902886,0.202,216.757849,1508.341897,4111.077357,0.32325,-4.391317,-0.912242,-0.617862,44.283545,64.650558,66.373899,0,0,Inf,NaN,NaN,NaN,NaN,NaN,0.103,60.455382,-2.354242,-0.881404,-0.451883,0.020701,0.04059,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,ack,None
MTR_VEY_2_149619,VEX,F,0.429,0.5476268734,10.32,0.824,0.429,1.207,0.7,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.303030303,1,#,#,-,-,0,0,0,2,et,je,et_je,et_je,1,0,0,NoData,0.009968,0.009273,0.04878,-0.160514,3.091956,0.863561,3.25247,0.136138,0.429,296.214148,1419.483906,3787.083118,0.031088,-0.16307,-0.038273,0.255789,63.898269,64.820027,66.99198,0.006892,0.005603,1.102564,0.045309,2.329039,0.679867,2.28373,0.667479,0.492,51.558896,-3.833368,-1.746643,0.042118,0.003076,0.00367,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,0.3333333333,0,0,0,0.6666666667,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
CID_AC_1_2878480,MB,-,0.368,0.722454079,2.255722117,8.9749,0.368,2.51,0.412,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.005542,0.005991,0.134969,-2.861523,0.213829,0.807034,3.075351,0.132596,0.368,213.212191,2207.800169,7186.91896,0.071368,-1.059542,-0.650995,-0.455541,58.725393,61.838043,63.327167,0.002388,0.006283,4.846154,-0.782292,-0.65263,0.036856,0.129662,-0.765156,0.15,54.705057,-2.853647,-2.548013,-1.155035,0.263251,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
CID_YM_1_2002845,AG,-,0.3598181348,0.5602450874,0,0.3850818652,0.1980639221,0,6.2552,0.1949818652,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.265950974,8,il,rappelles,il_va,en_rappelles,0,0,0,3,ah,ouais,ah_ok,ok_ouais,0,0,3,NoData,-0.000522,-0.00058,1.142857,-1.71843,1.262988,0.826391,2.981418,0.206128,0.3598,157.350655,8462.62638,NaN,0.428225,0.592283,0.988882,1.236589,75.192253,77.80035,79.429309,0.004671,0.00595,0.137681,-2.981997,3.010722,1.190999,5.992719,1.784608,0.312,70.152949,-0.398358,0.820707,1.387694,0.390393,1,0,0.3333333333,0.3333333333,0.3333333333,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.3333333333,0,0,0,None,None
CID_IM_1_2099875,ML,-,0.54,0.5773539937,0,1.3639298274,0.54,3.3151,0.2449,0,0,oui voilà,complex,2,0,1,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,1,*,*,-,-,0,0,0,NoData,-0.001832,-0.001352,0.361809,-0.035042,0.996942,0.223681,1.031985,0.726388,0.54,315.744566,2121.883642,7507.89162,0.152213,0.568681,1.268117,1.630592,71.922018,76.535436,78.926287,0.05182,0.09686,1.377778,-2.973143,-0.448682,1.097275,2.52446,-0.500733,0.2123,55.478802,-2.136422,-0.885989,-0.50009,0.097028,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.75,0,0.5,0,0.25,0,0,0,evaluation,approbation
CID_NH_1_1327900,LL,-,0.4131,0.4420280054,2.4869,0.4471963611,0,0,0,2.8735473248,7.4569,mais bon,complex,2,0,0,0,0,0,0,0,0,0,1,1,0,0,0,-1,1,@,@,-,-,0,0,1,1,@,@,-,-,0,0,1,NoData,-0.003924,-0.003791,0.118919,-0.427738,0.499791,0.233354,0.927529,-0.113248,0.4131,247.522406,7454.812124,NaN,0.084673,-1.024608,-0.644727,-0.455191,58.54226,60.93022,62.121656,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,NaN,0,0,0,0,0,0,1,1,0,0,0,0,0.7142857143,0.7142857143,0,0,0,0,0.1428571429,0.1428571429,0,0,0,0,0,0,0,0,autre,None
MTR_MAY_1_90983,MAX,F,0.413,0.1277872302,4.877,8.491,0.413,0.318,2.47,0,0,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.7021791768,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.003868,0.003737,0.143646,-0.494674,0.812546,0.488473,1.307219,-0.361425,0.413,220.782601,7084.970506,NaN,0.125141,-0.46288,-0.11561,-0.038562,64.111394,68.328381,69.263994,0.005141,0.003837,2.152941,-0.305852,0.899731,0.293258,1.205583,0.175054,0.535,56.005607,-3.524711,-1.972133,-0.344047,0.001273,0.0001,0,0,0.3333333333,0.6666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,reponse,None
MTR_BLX_8_100509,BLY,F,0.683,0.2980078845,1.757,1.02,0,0,0,0.043,1.03,'d''accord','d''accord',1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,-1,7,tu,dessous,tu_contournes,le_dessous,0,1,0,1,*,*,-,-,0,0,0,NoData,0.00613,0.003585,1.150943,-1.696102,1.057025,0.73489,2.753127,-1.204907,0.683,382.947871,865.905169,4769.961306,0.490415,-3.507815,-1.863564,-0.793363,37.71607,50.002863,58.000019,0.013219,0.011445,0.941176,-0.868832,3.231692,1.289853,4.100524,-0.135801,0.462,63.796701,-2.275082,-1.274589,0.354563,0.007089,0.00786,0,0.3333333333,0,0,0,0,1,0,0,0,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0,0,0,0,0,0,0,0,None,None
MTR_MAY_3_257004,MAX,F,0.864,0.4057349506,1.834,0.727,0,0,0,0.033,0.451,* ok,complex,2,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-1,1,@,@,-,-,0,0,1,3,on,bien,on_verra,verra_bien,0,0,0,NoData,0.009826,0.004539,3.163462,-0.899569,1.069371,0.67284,1.968941,-0.070565,0.864,228.637885,3518.502057,5457.755288,0.793488,-4.980375,-4.570138,-2.988095,35.791739,38.598205,49.421081,-0.028574,-0.021088,3.754386,-4.085381,0.488394,1.334188,4.573775,-0.615881,0.5401,60.205779,-4.540859,-2.520209,-0.761921,0.0384,0.025626,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
CID_AC_1_479024,MB,-,0.3756692879,0.120227826,7.9534564655,8.8712789505,0.3756692879,4.1547609071,2.8000698051,0,0,mh,mh,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,-1,1,-,-,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.003867,-0.004114,0.093023,0.185717,0.922015,0.230136,0.736299,0.278949,0.3756,211.291129,8465.035628,NaN,0.057924,-2.750494,-1.737217,-1.046049,45.842317,53.562297,58.82819,-0.007971,-0.013862,5.764706,-0.50343,-0.307961,0.047195,0.195469,-0.413644,0.23,57.718672,-2.092572,-1.289572,-0.24127,0.26837,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,ack,None
CID_CM_1_2019910,AB,-,2.21,0.5647985003,0.58,0.71,0.79,0.74,0,0,2.4287,@ oui voilà éventuellement ouais ouais ouais,complex,7,1,1,0,1,0,0,0,0,1,0,0,0,3,0,-1,1,#,#,-,-,0,0,0,29,et,@,et_là,non_@,0,0,8,NoData,-0.002282,-0.000413,0.892123,-3.346384,3.121075,1.181252,6.46746,-0.3427,2.21,345.068404,NaN,NaN,0.36545,-1.23854,-0.205968,0.58099,61.339781,68.403821,73.787558,-0.000501,-0.00025,1.01005,-1.726186,1.495997,0.295148,3.222183,1.206344,0.8,68.848267,-1.388563,0.154366,1.666946,0.44982,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.25,0,1,0,0,0,0.5,0,evaluation,confirmation
CID_MG_1_684785,BX,-,0.9458460916,0.1888139935,0,2.2636539084,0.9458460916,2.5751539084,0.159,0,0,@ mais,complex,2,0,0,0,1,0,0,0,0,0,1,0,0,0,0,-1,1,#,#,-,-,0,0,0,2,'c''',est,'c''_est','c''_est',0,0,0,NoData,-0.001436,-0.000607,2.941667,-4.314132,1.781648,0.802785,6.09578,0.846189,0.9458,7917.39143,NaN,NaN,0.710558,-2.890419,-0.788291,0.716748,49.001122,63.551754,73.969418,0.000445,0.000385,0.008734,-0.377506,-0.040049,0.089652,0.337457,-0.197095,0.46,69.561602,-0.520593,-0.396525,-0.231333,0.699234,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,0.6666666667,0,evaluation,approbation
CID_MB_1_2487056,AC,-,0.3841,0.6242127681,1.2096,3.4214,0,0,0,0.5389,0.1235,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.596168203,13,parce,décharge,parce_que,une_décharge,0,0,0,1,mh,mh,-,-,0,0,1,NoData,-0.00155,-0.001606,0.090395,0.347537,0.933796,0.186413,0.586259,0.581951,0.3841,286.537929,2762.794004,7460.392656,0.055634,-2.038853,-1.730687,-1.400283,54.361952,56.388231,58.560737,-0.005838,-0.004341,0.610778,-0.809451,0.722844,0.503995,1.532295,-0.132652,0.5365,58.613841,-2.183962,-1.218032,0.20675,0.68683,1,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.3333333333,0,0,0,0,0,0,0,ack,None
CID_NH_1_1178610,LL,-,0.65,0.3923327265,0,11.1595,0,0,0,0.17,1.18,euh ouais,complex,2,1,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,27,toi,inverse,toi_+,situation_inverse,0,4,1,1,-,-,-,-,0,0,0,NoData,0.005262,0.003228,0.031646,-0.086472,2.475289,0.609796,2.561761,0.623723,0.65,374.826635,2035.571634,8004.841442,0.023688,0.504094,0.908523,1.033749,68.151798,70.694069,71.481251,-0.002998,-0.002246,0.854167,-4.024793,0.688323,0.699518,4.713116,0.188212,0.5332,58.731139,-2.618415,-0.471025,0.358027,0.825055,1,0,0,0.1428571429,0.8571428571,0,0,1,0,0,0.1428571429,0.1428571429,0,0.2857142857,0.7142857143,0,0,0,0,0,0,0,0,0.1428571429,0,0,0,0,reponse,None
MTR_VEY_3_221220,VEX,G,0.359,0.6904490072,3.283,1.678,0.14,1.956,0,0,1.52,voilà,voilà,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1,1,#,#,-,-,0,0,0,1,t-,t-,-,-,0,0,0,NoData,0.010863,0.01207,0.058824,-0.806015,3.103144,0.969518,3.909159,-0.286071,0.359,507.830281,NaN,NaN,0.062245,-1.348879,-0.445192,-0.307384,57.138862,63.192265,64.11538,-0.004016,-0.00302,0.847222,-4.4564,0.327308,0.63842,4.783708,-0.342556,0.53,50.036146,-3.935785,-1.08442,-0.319384,0.014879,0.01509,0,0.3333333333,0.6666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,evaluation,confirmation
CID_MB_1_3403006,AC,-,0.3631668862,0.8541022232,0.91,1.2868331139,0.25,0,1.65,1.8781331139,0,donc bon,complex,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,-1,2,ah,ouais,ah_ouais,ah_ouais,0,0,2,16,l-,ouais,l-_les,largué_ouais,0,0,1,NoData,-0.008826,-0.009699,0.263889,-4.09006,0.235836,1.180979,4.325896,-0.424964,0.3632,287.056324,7669.914906,NaN,0.132668,-1.45726,-0.730561,-0.062646,58.186098,62.964353,67.356093,0.001543,0.00343,0.139241,0.289468,0.464909,0.048351,0.175441,0.363449,0.1787,59.690343,-1.370214,-0.501183,-0.159776,0.540139,1,0,0,0,0,0,1,1,0,0,0,0,0.3333333333,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
CID_YM_1_2182519,AG,-,1.7508,0.610504393,1.82,1.1123419137,1.4408,1.0492,0,0,0.26,ouais pour taper euh ouais ouais,complex,6,1,0,0,0,0,0,0,0,0,0,0,0,3,0,-1,1,#,#,-,-,0,0,0,4,ouais,ouais,ouais_tu,*_ouais,0,1,2,NoData,-0.002114,-0.000483,0.443163,-0.849592,2.156151,0.656359,3.005743,0.03267,1.7508,276.451628,3525.742747,8404.269399,0.306581,-0.313127,0.064582,0.912332,69.238139,71.722009,77.296947,0.006151,0.012815,1.4,-0.359419,0.526901,0.283874,0.88632,0.131725,0.19,56.579783,-3.224039,-1.38026,0.206008,0.701805,1,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.6666666667,0,0.3333333333,0,0,0,0,0,evaluation,approbation
MTR_ROX_1_50882,ROY,F,0.54,0.030716356,0,5.312,0.25,2.248,0,0,0.033,'mh d''accord mais',complex,3,0,0,1,0,1,0,0,0,0,1,0,0,0,1,-1,1,#,#,-,-,0,0,0,1,-,-,-,-,0,0,0,NoData,0.002013,0.001491,0.901408,-1.256952,0.376872,0.298807,1.633824,0.051774,0.54,145.816702,4160.947415,6906.57555,0.40659,-1.844658,-1.017903,0.875299,58.841724,64.016636,75.866754,-0.014878,-0.020242,12.363636,-1.518546,-0.405038,0.309564,1.113508,-1.074548,0.292,50.436104,-4.046182,-2.947159,-1.561465,0.016891,0.021733,0,0.6666666667,0.3333333333,0,0,0,1,0,0,0,0,0,0.6666666667,0,0,0,0.3333333333,0,0,0,0,0,0,0.3333333333,0,0,0,ack,None
CID_LL_1_2528680,NH,-,0.2641,0.8417406257,4.3042985915,1.094,0,0,0,0.3849135284,1.3459,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.530102234,14,ah,hein,ah_moi,ça_hein,0,0,1,1,ouais,ouais,-,-,0,0,1,NoData,-0.003129,-0.004705,0.621951,0.018829,1.015801,0.243181,0.996973,0.651086,0.2641,318.025231,NaN,NaN,0.371705,-1.598044,0.481865,1.028726,54.068359,70.044303,74.244786,-0.008048,-0.011255,0.172131,-0.616297,0.249078,0.289055,0.865374,-0.097821,0.2851,58.50411,-1.009516,-0.477731,-0.324679,0.756312,1,0,0.3333333333,0.6666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.5,0,0.1666666667,0,0.1666666667,0,0,0.1666666667,evaluation,None
CID_AP_1_2839014,LJ,-,0.19,0.7001086704,0,2.1017,0.19,2.6306,2.9159,0,0,ouais,ouais,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0.6315789474,1,#,#,-,-,0,0,0,8,ouais,ouais,ouais_je,misère_ouais,1,0,2,NoData,-0.016423,-0.034215,0.021277,-3.800338,0.141211,1.000737,3.941548,0.029708,0.19,194.604888,8467.361303,NaN,0.073583,-2.185805,-1.719647,-1.4549,54.540396,58.077176,60.085839,0.002561,0.004065,0.155963,-0.921798,-0.219393,0.183763,0.702405,-0.346906,0.25,66.076233,-0.576912,0.291671,0.506326,0.804451,1,0,0,0.6666666667,0,0,0.3333333333,1,0,0,0.3333333333,0,0,1,0,0,0,0,0,0,0.6666666667,0,0,0,0,0,0,0,evaluation,approbation
CID_AB_1_2569415,CM,-,0.2438,0.718448964,0.4829,0.6836,0,0,0,0.2559,0.3503,bon,bon,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.4511894996,1,alors,alors,-,-,0,0,0,1,ah,ah,-,-,0,0,1,NoData,-0.005303,-0.008694,0.848485,-0.714429,-0.24545,0.13384,0.468979,-0.35061,0.2438,275.322383,6755.56293,8529.977122,0.414838,-2.556782,-1.170714,-0.57375,47.852755,59.127714,63.983707,-0.018138,-0.019503,0.107143,-3.435073,0.452561,1.029271,3.887634,-0.837618,0.37,66.923811,-0.757624,-0.110152,0.169246,0.805848,1,0,0,0,0,0,0.6666666667,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,autre,None
MTR_ROX_1_321749,ROY,F,0.66,0.1942328686,5.035,8.947,0,0,0,1.014,0.278,mh mh,mh+,2,0,0,1,0,0,0,0,0,0,0,0,0,0,2,0.1060606061,8,à,girafe,à_un,la_girafe,0,0,0,1,-,-,-,-,0,0,0,NoData,-0.002983,-0.001803,0.553991,-2.358113,0.935558,0.741459,3.293671,-0.155822,0.66,126.129781,6708.952441,NaN,0.242591,-2.362317,-1.555994,-1.077497,55.60154,60.64856,63.643617,-0.005634,-0.005634,1.105263,-1.253934,-0.345015,0.232704,0.908919,-0.798957,0.398,51.751606,-4.186361,-2.320868,-1.046378,0.002651,0.003831,0,0.3333333333,0.6666666667,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.3333333333,0,0.3333333333,0,0,evaluation,None
