slope,prevfirstBi,rol,feedback,simple,intQ1raw,ordre,othSize,essai,prevSize,laugh,osa,EvalFun1,prevRed,prevNbJe,nbouais,size,baseFun0.65,sess,span,mais,EvalFun0.65,intQ2raw,f0max,pb,start,pa,f0stdev,voila,dur,NanRatio,othLastBi,oth,do,non,dac,durationInterl,intQ2Interl,assert,f0min,opa,opb,prevLastBi,height,corpus,baseFun0.74,intQ1Interl,mh,othNbJe,slopeInterl,form2,form1,nbmh,prevNbFeedback,f0maxInterl,trans,oui,NanRatioInterl,ah,intQ3Interl,othFirstTok,f0minInterl,spk,duration,et,intQ3raw,id,form3,incomp,osb,intQ1,intQ3,intQ2,baseFun0.49,aperiodAVInterl,othfirstBi,posDial,baseFun1,othLastTok,prevLastTok,f0stdevInterl,EvalFun0.49,othNbFeedback,aperiodAV,prevNbTu,heightInterl,phonSplit,spanInterl,ouais,othNbTu,ok,steepnessInterl,ndo,EvalFun0.74,steepness,prevFirstTok,quest,inint,bon,gest,sa,othRed
-0.017409,'j''_ai',-,0,ouais,66.419752,0,1,0,19,0,0,None,0,0,1,1,reponse,1,0.457076,0,None,74.127869,0.203527,0.67,541.55,0,0.097063,0,0.12,0.355556,-,YM,0.11,0,0,0.33,-1.023011,0,-0.253548,8.9165,0,accouchement_lÇÿ,-0.114422,CID,reponse,-1.968503,0,0,-0.006447,3392.991182,401.723942,0,0,1.056578,ouais,0,2.531915,0,-0.42105,#,0.728747,AG,0.12,0,75.944148,CID_AG_1_541550,8753.17362,0,0.77,-0.08268,1.341155,1.069633,reponse,63.309202,-,0.151484878,reponse,#,lÇÿ,0.087479,None,0,0.142653,1,0.980802,0.666666667,0.327831,1,0,0,-0.005351,0.916666667,None,-0.00531,'j''',1,0,0,NoData,2.391374465,0
0.000131,-,-,0,ouais+,69.598874,0,1,0,1,0,0.37,approbation,0,0,4,4,evaluation,1,1.051881,0,approbation,73.758405,0.535838,11.3082,597.92,5.273733046,0.27451,0,0.77,0.034853,-,YM,0.77,0,0,0.09,-3.223425,1,-0.516043,0,0,-,0.284703,CID,evaluation,-3.803034,0,0,0,2473.440548,1011.75877,0,0,NaN,ouais ouais ouais ouais,0,Inf,0,-2.698007,#,NaN,AG,0.77,0,74.885331,CID_AG_1_597920,8313.253204,0,1.97,0.392578,1.182869,1.014401,evaluation,50.059705,-,0.167252956,evaluation,#,-,NaN,approbation,0,0.031387,0,NaN,-1,NaN,1,0,0,0,1,approbation,0.000253,-,0,0,0,NoData,0,0
0.000054,-,-,0,complex,61.637577,0,29,0,1,0,3.3,approbation,0,0,6,8,evaluation,1,3.097763,0,approbation,66.435107,0.361823,1.145652307,607.3196,6.67,0.303579,0,1.9004,0.32636,va_m-,YM,1.4676,0,0,0.35,-0.676225,1,-2.735941,0,0.1296,-,-0.184284,CID,evaluation,-0.987606,0,1,-0.003983,6169.377888,244.966979,0,0,-0.314772,me traumatiser ouais ouais ouais ouais ouais ouais,0,1.550725,0,-0.365056,'l''',-1.204384,AG,1.9004,0,70.563727,CID_AG_1_607319.6,8829.405363,0,0,-0.797584,0.536817,-0.080385,evaluation,66.594124,'l''_hystÇ¸rie',0.169882255,evaluation,m-,*,0.252914,approbation,0,0.180802,0,-0.904482,-1,0.889612,1,0,0,-0.003505,0.772258472,approbation,0.000255,*,0,0,0,NoData,0,0
-0.015308,-,-,0,complex,61.825441,0,1,0,1,0,0.049991392,approbation,0,0,1,4,evaluation,1,0.333801,0,approbation,64.240543,-0.686286,6.67,615.89,3.937091392,0.094924,0,0.580008608,0.267857,-,YM,0.580008608,0,0,0.05,0.136211,1,-1.020088,0,0,-,-0.791863,CID,evaluation,-0.133449,0,0,-0.034667,NaN,232.321492,0,0,-0.185239,'ouais c'' est sÇ¯r',0,0.857143,0,0.193739,#,-0.733795,AG,0.14,0,65.639302,CID_AG_1_615890,NaN,0,2.73,-0.7695,-0.199352,-0.408458,evaluation,71.61103,-,0.172279607,evaluation,#,-,0.141544,approbation,0,0.108624,0,-0.491858,-1,0.548556,1,0,0,-0.004507,1,approbation,-0.005434,-,0,0,0,NoData,0,0
-0.001597,'ouais_c''',-,0,ouais,70.699185,0,1,0,4,0,2.9729,approbation,0,0,1,1,evaluation,1,0.786054,0,approbation,76.974207,1.133652,3.937091392,620.4071,0,0.259625,0,0.41,0.38255,-,YM,0.41,0,0,0.505,0.583127,1,0.347598,0,0,est_sÇ¯r,0.594327,CID,evaluation,0.119454,0,0,-0.000685,1996.832519,471.982423,0,1,0.634815,ouais,0,0.479532,0,0.922553,#,-0.198896,AG,0.41,0,79.915774,CID_AG_1_620407.1,7834.617752,0,3.5271,0.557068,1.934888,1.495142,evaluation,72.398198,-,0.173543151,evaluation,#,sÇ¯r,0.249453,approbation,0,0.216593,0,0.19148,0.682926829,0.833711,1,0,0,-0.000866,1,approbation,-0.001645,ouais,0,0,0,NoData,2.2329,0
0.016872,ouais_au_moins,-,0,complex,60.353193,0,1,0,10,0,0.14,None,0,0,1,2,ack,1,3.370221,0,None,64.483495,0.226951,0.238,623.288,0.91,1.095634,0,0.362,0.28169,-,YM,0.362,0,0,0.6181,0.984125,1,-3.143269,0,0,excuse_lÇÿ,-0.508455,CID,ack,0.503336,0,0,0.000588,NaN,8157.146753,0,1,2.363386,ah ouais,0,0.44186,1,1.293121,-,-1.85575,AG,0.362,0,66.071455,CID_AG_1_623288,NaN,0,6.408,-0.989591,-0.134748,-0.372138,ack,75.376993,-,0.17434901,ack,-,lÇÿ,0.813749,None,0,0.177496,2,0.59238,-1,4.219136,1,0,0,0.000911,1,None,0.015354,ouais,0,0,0,NoData,0,0
-0.005822,ah_ouais,-,0,complex,62.483553,0,1,0,2,0,3.06,None,0,0,1,2,ack,1,0.844781,0,None,63.793231,-0.403141,0.91,624.56,5.94,0.277192,0,0.24,0.080357,-,YM,0.24,0,0,0.4299,-1.287284,1,-1.247922,0,0,ah_ouais,-0.589186,CID,ack,-2.459324,0,0,-0.004088,2647.999947,180.20589,0,2,1.240335,et ouais,0,10.315789,0,0.377619,#,0.213859,AG,0.24,1,64.271374,CID_AG_1_624560,8340.60632,0,0.027235926,-0.671116,-0.403849,-0.475328,ack,62.95241,-,0.17470482,ack,#,ouais,0.333505,None,0,0.051563,0,1.085395,-1,1.026477,1,0,0,-0.004395,1,None,-0.003522,ah,0,0,0,NoData,0,0
0.009563,*_mais,-,0,complex,71.77044,0,1,0,18,0,1.52,None,0,0,0,2,None,1,1.256058,0,None,75.79296,2.098645,1.49,642.57,0,0.31533,0,0.22,0.520548,-,YM,0.22,0,0,0.26,0.721571,1,0.842587,0,0,anesthÇ¸sier_quand_mÇ¦me,1.80977,CID,None,-1.340415,0,0,0.025433,3660.265031,472.043233,0,0,2.112794,ah oui,1,0.84507,1,0.893973,#,0.106151,AG,0.22,0,76.695215,CID_AG_1_642570,7747.8915,0,1.290953975,0.717213,1.453435,1.318554,evaluation,69.723547,-,0.179742661,None,#,quand_mÇ¦me,0.727105,approbation,0,0.168933,0,0.638509,-1,2.006643,0,0,0,0.016658,1,None,0.005307,*,0,0,0,NoData,2.02,0
0.00166,-,-,0,'d''accord',44.184966,0,40,0,1,0,0,None,0,0,0,1,ack,1,1.420775,0,None,54.938386,-0.08811,6.3799,651.1899,5.3407,0.19828,0,0.4325,2.191176,rappelle_plus,YM,0,0,1,0.18,-2.518234,1,-1.508886,0.3593,0.2399,-,-0.290339,CID,ack,-3.698345,0,2,0.041896,3984.348398,996.254042,0,0,-0.276688,'d''accord',0,2.37037,0,-0.901166,euh,-0.924594,AG,0.4325,0,62.186951,CID_AG_1_651189.9,8385.059803,0,0,-3.406636,-0.715456,-1.799069,ack,54.99393,euh_ouais,0.182153859,ack,plus,-,0.180761,None,3,0.620541,0,-0.34039,-1,0.647907,0,0,0,0.019063,0,None,0.001802,-,0,0,0,NoData,0,0
-0.003633,-,-,0,complex,53.60645,0,1,0,1,0,2.096671608,inattendu,0,0,1,3,evaluation,1,4.84329,0,inattendu,63.259875,2.256946,5.3407,656.9631,4.194971608,1.183607,0,0.660228392,0.511416,-,YM,0.660228392,0,0,0.17,-1.480906,1,-2.586343,0,0,-,0.57768,CID,evaluation,-2.661785,0,0,-0.069407,2622.154769,264.501844,0,0,1.672422,ah ouais ok,0,20.5,1,-0.988774,#,1.586956,AG,0.6602,0,64.603613,CID_AG_1_656963.1,8359.036688,0,1.8531,-1.998185,-0.354181,-0.555061,evaluation,58.811118,-,0.183768765,evaluation,#,-,0.04018,inattendu,0,0.281191,0,1.647205,-1,0.085466,1,0,1,-0.029845,1,inattendu,-0.006013,-,0,0,0,NoData,0,0
-0.011764,-,-,0,complex,51.235371,0,6,0,1,0,0,None,0,0,1,2,None,1,4.239093,0,None,61.339921,1.134447,4.194971608,661.8183,3.62,0.834874,0,0.5117,0.882353,et_tout,YM,0,0,0,0.1967,-0.75224,1,-3.104646,0,0.3083,-,0.493608,CID,None,-2.431633,0,0,0.010905,8097.531181,349.884227,0,0,1.236656,ah ouais,0,1.414634,1,0.148282,*,0.971085,AG,0.5117,0,69.1901,CID_AG_1_661818.3,NaN,0,0,-2.352646,0.331469,-0.842082,ack,62.481334,*_de,0.185126884,None,tout,-,0.077039,inattendu,0,0.423854,0,1.106894,-1,0.265571,1,0,0,0.005398,0,None,-0.015058,-,0,0,0,NoData,0,0
-0.001433,ah_ouais,-,0,ouais+,64.33995,0,1,0,2,0,0,approbation,0,0,3,3,evaluation,1,3.356042,0,approbation,68.099306,0.272799,3.62,665.95,0,0.479119,0,0.8,0.09863,-,YM,0.35,0,0,0.4068,-0.298877,1,-3.083243,0,0,ah_ouais,-0.25189,CID,evaluation,-0.425709,0,0,0.000286,3045.618217,381.794492,0,2,-0.333667,ouais ouais ouais,0,0.221557,0,-0.064564,#,-0.924159,AG,0.8,0,69.494977,CID_AG_1_665950,7657.437726,0,3.62,-0.393597,0.377046,0.168403,evaluation,69.37547,-,0.186282623,evaluation,#,ouais,0.135729,approbation,0,0.058141,0,-0.613722,-1,0.590492,1,0,0,0.000292,0.4375,approbation,-0.002873,ah,0,0,0,NoData,1.27,0
-0.000128,-,-,0,ouais+,63.367041,0,1,0,1,0,0,None,0,0,7,7,evaluation,1,3.736303,0,None,70.086608,0.776177,8.4165,697.9703,0.8117,0.751261,0,1.2573,0.067912,-,YM,0.9297,0,0,0.13,-1.582848,1,-2.960127,0.0424,0,-,0.337232,CID,evaluation,-3.330884,0,0,-0.142816,8262.458767,833.676491,0,0,1.932697,ouais ouais ouais ouais ouais ouais ouais,0,3.714286,0,-0.216514,#,1.294732,AG,1.2573,0,76.601119,CID_AG_1_697970.3,NaN,0,2.4203,-0.53904,1.439368,0.465491,evaluation,59.121065,-,0.19523949,evaluation,#,-,0.197901,approbation,0,0.04035,0,1.591889,-1,0.637965,1,0,0,-0.047129,0.739441661,None,-0.000401,-,0,0,0,NoData,0,0
0.526725,ouais_ouais,-,0,mh,41.331988,0,1,0,7,0,0.7952,None,0,0,0,1,autre,1,2.430671,0,None,45.053337,-0.228529,0.8117,700.0393,0,1.106362,0,0.1,3.636364,-,YM,0.1,0,0,0.07,0.203266,1,-2.6592,0,0,ouais_ouais,-2.595868,CID,autre,-0.821117,1,0,-0.106341,8653.768945,214.443689,1,7,1.419294,mh,0,4.142857,0,0.397462,#,1.285876,AG,0.1,0,58.089206,CID_AG_1_700039.3,NaN,0,0.7693,-3.833138,-1.328042,-3.27682,autre,70.020713,-,0.19581824,autre,#,ouais,0.050369,None,0,0.560292,0,1.399168,-1,0.133418,0,0,0,-0.019141,1,None,0.134315,ouais,0,0,0,NoData,1.6907,0
-0.002826,mh_+,-,0,complex,49.522077,0,11,0,8,0,0.38,None,0,0,0,4,None,1,4.039546,0,None,56.307856,0.896277,1.71,703.54,0.5154,0.868116,0,0.79,0.577689,'l''_Ç¸toile',YM,0.18,0,1,0.34,-0.604192,1,-3.143269,0,0.34,euh_Myriam,-0.320989,CID,None,-1.7185,0,0,0.000057,3774.972816,657.148623,0,1,-0.179724,'ah voila d''accord ok',0,1.085366,1,-0.296721,elle,-0.892331,AG,0.79,0,65.865947,CID_AG_1_703540,NaN,0,0,-2.608773,-0.16547,-1.594343,ack,64.203028,elle_avait,0.196797472,None,Ç¸toile,Myriam,0.164687,approbation,0,0.371615,0,-0.336808,-1,0.712607,0,0,1,0.000049,0.227848101,None,-0.005595,mh,0,0,0,NoData,0,0
-0.074777,ah_voila,-,0,ouais,44.346348,0,1,0,4,0,0,None,0,0,1,1,ack,1,4.199098,0,None,53.82314,3.100526,0.5154,704.8454,3.6751,1.219712,0,0.2395,0.6,-,YM,0,0,0,0.56,-0.510137,1,-1.098572,0.9151,0.1354,'d''accord_ok',0.014353,CID,ack,-1.560127,0,0,0.00091,2862.132269,117.929859,0,3,0.526103,ouais,0,1.266129,0,-0.218746,Puyricard,-1.293902,AG,0.2395,0,63.202792,CID_AG_1_704845.4,7976.632954,0,0,-3.38251,-0.563595,-1.965792,ack,63.434056,-,0.197162624,ack,Puyricard,ok,0.318429,None,0,0.319678,0,-0.517482,-1,1.820005,1,0,0,0.001279,0,None,-0.044866,ah,0,0,0,NoData,0,0
-0.000521,-,-,0,'d''accord',53.779431,0,1,0,1,0,4.2405,None,0,0,0,1,ack,1,3.02562,0,None,60.219683,0.272799,3.6751,708.76,0.55,0.321437,0,0.46,1.044248,-,YM,0.46,0,1,0.44,-0.985559,1,-2.752821,0,0,-,-0.123968,CID,ack,-2.439645,0,0,0.012702,3483.952407,615.709387,0,1,1.540835,'d''accord',0,1.728395,0,0.305492,#,-0.387185,AG,0.46,0,68.345363,CID_AG_1_708760,7860.670667,0,2.76,-1.972326,0.205186,-1.00955,ack,63.723748,-,0.198257634,ack,#,ouais,0.717154,None,0,0.502487,0,0.629581,-1,1.928021,0,0,0,0.014035,1,None,-0.000602,ouais,0,0,0,NoData,0,0
-0.000787,-,-,0,'d''accord',50.34971,0,1,0,1,0,3.3305,None,0,0,0,1,ack,1,0.96756,0,None,57.98507,0.366318,0.55,709.77,2.8342,0.173274,0,0.36,0.521008,-,YM,0.36,0,1,0.26,-0.427489,1,-0.601242,0,0,-,-0.396628,CID,ack,-2.041297,0,0,0.014872,4032.444733,810.558809,0,1,0.934305,'d''accord',0,0.408602,0,-0.080368,#,0.109206,AG,0.36,0,60.392619,CID_AG_1_709770,8061.818647,0,3.77,-2.485047,-0.983697,-1.34361,ack,63.857771,-,0.198540156,ack,#,'d''accord',0.293436,None,0,0.299786,0,0.319364,-1,0.825099,0,0,0,0.009741,1,None,-0.000712,'d''accord',0,0,0,NoData,0,0
0.008031,-,-,0,complex,56.201206,0,1,0,1,0,0.1463,approbation,0,0,1,3,evaluation,1,5.680186,1,approbation,64.437963,2.810962,2.8342,712.9642,0,0.790949,0,0.35,0.478992,-,YM,0.35,0,0,0.14,0.071292,1,-2.869224,0,0,-,0.058175,CID,evaluation,-0.303486,0,0,-0.122472,3426.869531,572.06987,0,1,3.285504,ah ouais mais,0,0.458333,1,0.878696,-,0.923985,AG,0.35,0,70.064226,CID_AG_1_712964.2,8441.649335,0,6.9642,-1.610286,0.462145,-0.378945,evaluation,73.014982,-,0.199433653,evaluation,-,'d''accord',0.699537,approbation,0,0.24088,0,2.59226,-1,2.361519,1,0,0,-0.042865,1,approbation,0.007067,'d''accord',0,0,0,NoData,1.1796,0
-0.000992,mais_pourquoi,-,0,complex,59.065001,0,1,0,13,0,0.934,inattendu,0,0,1,4,evaluation,1,2.296593,0,inattendu,62.98278,1.427794,2.19,728.46,2.7557,0.714825,0,1.27,0.305955,-,YM,1.27,0,1,0.06,0.475926,1,-0.868799,0,0,pourtant_enfin,0.073677,CID,evaluation,0.414463,0,0,-0.05,NaN,113.712637,0,0,0.017026,'ah ouais ok d''accord',0,0.068966,1,0.567628,#,-0.184488,AG,1.27,0,67.350798,CID_AG_1_728460,NaN,0,2.6303,-1.182167,0.056505,-0.596485,evaluation,74.30843,-,0.20376821,evaluation,#,enfin,0.067575,inattendu,0,0.152789,1,-0.066676,-1,0.201515,1,0,1,-0.00775,1,inattendu,-0.003156,mais,0,0,0,NoData,0,0
-0.001144,ah_ouais,-,0,complex,38.235718,0,5,0,4,0,-0.1122,inattendu,0,0,0,2,evaluation,1,1.566304,0,inattendu,60.79061,1.499334,2.7557,732.4857,0,0.44409,0,0.58,1.221374,nom_quoi,YM,0.5712,0,1,0.1626,-0.964027,1,-0.06697,0,0.4157,'ok_d''accord',0.870668,CID,evaluation,-3.191319,0,0,-0.068717,NaN,353.13529,0,4,0.359149,'ah d''accord',0,2.727273,1,-0.12665,tu,-1.070226,AG,0.58,0,70.29307,CID_AG_1_732485.7,NaN,0,0,-4.29601,0.496356,-0.9242,evaluation,60.85314,tu_enregistres,0.204894297,evaluation,quoi,'d''accord',0.380489,inattendu,0,0.504965,0,-0.263572,-1,1.429375,0,1,0,-0.028174,0.984827586,inattendu,-0.001665,ah,0,0,0,NoData,1.2243,0
0.003726,'ah_d''accord',-,0,'d''accord',52.812631,0,7,0,8,0,0,None,0,0,0,1,ack,1,1.445057,0,None,56.91328,1.428283,1.54,735.83,8.4691,0.394599,0,0.36,0.946237,nettoyÇ¸_lÇÿ,YM,0,0,1,0.11,-0.057109,1,-0.016774,0.0304,0.3,la_maternitÇ¸,0.98136,CID,ack,-0.897679,0,0,0.042539,NaN,727.635121,0,2,0.576557,'d''accord',0,1.153846,0,0.159355,ah,-0.627035,AG,0.36,0,65.59037,CID_AG_1_735830,NaN,0,0,-2.116856,-0.206667,-1.503836,ack,67.937469,ah_dÇùs,0.20582978,ack,lÇÿ,maternitÇ¸,0.429536,None,1,0.467203,0,0.085559,-1,1.203592,0,0,0,0.011911,0,None,0.003372,ah,0,0,0,NoData,0,0
-0.01902,-,-,0,ouais,50.886512,0,10,0,1,0,0,None,0,0,1,1,ack,1,0.827414,0,None,65.893328,0.09171,8.4691,744.6591,0,0.168821,0,0.18,0.516667,aprÇùs_euh,YM,0,0,0,0.433,-0.292668,1,-0.735704,0.6709,0.198084784,-,-0.379103,CID,ack,-0.825201,0,0,-0.007078,7958.554535,250.298654,0,0,0.89245,ouais,0,0.990826,0,0.102003,on,-2.00335,AG,0.18,0,67.429715,CID_AG_1_744659.1,NaN,0,0,-2.404798,0.068303,-0.161377,ack,67.781154,on_a,0.208299497,ack,euh,-,0.857596,None,0,0.310295,0,-0.507367,0.777777778,2.8958,1,0,0,-0.00768,0,None,-0.008654,-,0,0,0,NoData,0.7462,0
-0.002309,'ouais_c''',-,0,'d''accord',50.357813,0,1,0,6,0,2.465534958,None,0,0,0,1,ack,1,1.366238,0,None,57.005605,0.579997,2.4747,748.06,4.941483456,0.232262,0,0.464465042,0.574324,-,YM,0.464465042,0,1,0.29,-2.351366,1,-0.786241,0,0,en_plan,-0.497666,CID,ack,-3.535504,0,0,0.001479,3991.23463,645.007265,0,1,-0.517492,'d''accord',0,2.65,0,-0.320685,#,-0.978351,AG,0.4645,0,62.339522,CID_AG_1_748060,7990.577644,0,2.55,-2.483835,-0.692648,-1.490034,ack,57.433175,-,0.209250813,ack,#,plan,0.138177,None,0,0.293815,0,-0.718816,-1,0.460859,0,0,0,0.00108,1,None,-0.00269,ouais,0,0,0,NoData,0,0
0.007153,-,-,0,@,35.400737,0,13,0,1,1,0.059339668,None,0,0,0,1,None,1,8.611249,0,None,40.616231,6.268108,4.941483456,753.4659,0.509339668,2.772953,0,1.594711834,8.172414,putain_merde,YM,1.029160332,0,0,0.2901,-1.617072,1,-2.343141,0,0.325948498,-,0.09171,CID,None,-1.916551,0,0,-0.012845,NaN,8331.361069,0,0,2.173456,@,0,0.042857,0,-1.401904,putain,0.405864,AG,1.5948,0,61.173903,CID_AG_1_753465.9,NaN,0,0,-4.719821,-0.8669,-3.940139,evaluation,60.382174,putain_quand,0.21076299,None,merde,-,0.549677,amuse,0,0.834524,0,1.732925,-1,1.767592,0,0,0,-0.009377,0.645358183,None,0.02854,-,0,0,0,NoData,0,0
-0.004445,-,-,0,complex,60.666391,0,5,0,1,0,0,None,0,0,1,2,None,1,0.966422,0,None,63.295537,0.014633,0.509339668,755.57,2.041126733,0.218545,0,0.258873267,0.171171,apelle_lui,YM,0,0,0,0.5185,0.952568,1,-0.951788,0.581126733,0.45,-,-0.189182,CID,None,-0.190587,0,1,-0.000807,7912.413448,170.910099,0,1,-0.080146,et ouais,0,8.285714,0,1.622287,comment,-1.980742,AG,0.2589,1,63.790194,CID_AG_1_755570,NaN,0,0,-0.94277,-0.475782,-0.54973,ack,77.111578,comment_je,0.211351545,None,lui,@,0.452383,approbation,0,0.088754,0,-0.619759,-1,1.900596,1,0,0,-0.001049,0,None,-0.002889,@,0,0,0,NoData,0,0
-0.00717,et_ouais,-,0,ouais+,62.152035,0,1,0,2,0,0.0562,amuse,0,0,2,2,evaluation,1,0.948295,0,amuse,66.077976,0.090541,2.041126733,757.87,8.5289,0.252764,0,0.3211,0.257812,-,YM,0.3211,0,0,0.1244,-1.466465,1,-0.857754,0,0,et_ouais,-0.412425,CID,evaluation,-1.703334,0,0,-0.063531,1776.399818,410.838366,0,1,2.007378,ouais ouais,0,0.067797,0,-1.296035,#,-1.320385,AG,0.3211,0,68.718282,CID_AG_1_757870,8284.819729,0,1.46,-0.720676,0.260935,-0.133773,evaluation,61.5909,-,0.211994911,evaluation,#,ouais,0.732859,amuse,0,0.14118,0,-0.475809,-1,3.327763,1,0,0,-0.020012,1,amuse,-0.005772,et,0,0,0,NoData,0,0
-0.002024,-,-,0,mh+,62.472112,0,1,0,1,0,2.523867658,None,0,0,0,2,ack,1,0.786033,0,None,64.786574,0.09171,8.5289,766.72,3.793867658,0.173444,0,0.496132343,0.126697,-,YM,0.496132343,0,0,0.48,-0.547827,1,-0.694323,0,0,-,-0.363162,CID,ack,-1.090114,1,0,-0.000085,2401.694969,214.509333,2,0,-0.21717,mh mh,0,1.386139,0,-0.207384,#,-1.307401,AG,0.4961,0,66.41434,CID_AG_1_766720,8038.176264,0,1.2835,-0.672826,-0.083489,-0.326829,ack,65.042694,-,0.214470474,ack,#,-,0.295694,None,0,0.090829,0,-0.512896,0.522985979,1.090231,0,0,0,-0.000102,1,None,-0.00252,-,0,0,0,NoData,0,0
-0.004959,mh_mh,-,0,complex,61.665022,0,1,0,2,0,1.35,None,0,0,1,2,None,1,0.27287,0,None,62.493557,-0.857754,3.793867658,771.01,0,0.064759,0,0.18,0.4,-,YM,0.18,0,0,0.23,-0.119457,1,-1.130625,0,0,mh_mh,-0.914805,CID,None,-0.969109,0,0,-0.002529,8493.873303,200.148917,0,2,-0.524209,ah ouais,0,2.222222,1,0.120395,#,-1.191781,AG,0.18,0,65.149493,CID_AG_1_771010,NaN,0,0.4547,-0.793481,-0.272575,-0.669621,ack,66.124596,-,0.215670493,None,#,mh,0.154543,None,0,0.139003,0,-0.699713,-1,0.667572,1,0,0,-0.001467,1,None,-0.002256,mh,0,0,0,NoData,1.1624,0
-0.032415,elle_a,-,0.5,mh,47.810819,0,2,0,8,0,0,None,0,0,0,1,None,1,5.861976,0,None,51.374713,3.162816,0.5917,778.6417,0,1.068208,0,0.1742,1.933333,ah_ouais,YM,0,0,0,0.3706,0.405932,0.5,-2.69916,0.0041,0.0617,tu_veux,2.031242,CID,None,-0.450584,1,0,-0.008808,8400.603105,245.555892,1,0,-0.042852,mh,0,0.291667,0,0.523978,ah,-1.59811,AG,0.1742,0,54.63749,CID_AG_1_778641.7,NaN,0,0,-2.864595,-1.844052,-2.331815,reponse,71.539802,ah_ouais,0.217805268,None,ouais,veux,0.496159,None,2,0.339475,1,-0.197362,-1,1.555258,0,0,0,-0.008192,0,None,-0.014263,elle,0,0,0,NoData,2.8741,0
-0.001812,mh_#,-,0,mh,44.909913,0,1,0,15,0,1.032253645,None,0,0,0,1,autre,1,1.323054,0,None,49.986928,0.303744,1.006622341,782.6966,7.662253645,0.384098,0,0.501124014,0.684564,-,YM,0.501124014,0,0,0.23,-0.439415,1,-1.01931,0,0,et_euh,-0.737889,CID,autre,-0.583876,1,0,-0.000029,4563.143823,149.422729,1,4,-0.564532,mh,0,0.017544,0,-0.328916,#,-1.157984,AG,0.5011,0,53.446625,CID_AG_1_782696.6,NaN,0,0.094122341,-3.298261,-2.022078,-2.53928,autre,68.290431,-,0.218939529,autre,#,euh,0.163623,None,0,0.22937,0,-0.879926,-1,0.593453,0,0,0,-0.000017,1,None,-0.002273,mh,0,0,0,NoData,0,0
-0.001239,et_ouais,-,0,complex,63.230681,0,1,0,6,0,2.423091346,approbation,0,0,2,4,evaluation,1,1.457496,1,approbation,66.923066,0.523563,2.68,803.18,1.42578648,0.505543,0,1.006908654,0.02439,-,YM,1.006908654,1,0,0.36,0.662506,1,-0.933933,0,0,sÇ¯r_ouais,-0.386193,CID,evaluation,-0.04981,0,0,0.015957,8260.734498,3179.42271,0,2,3.209588,ouais ouais non mais,0,0.989011,0,1.328989,#,-2.00335,AG,1.0069,0,73.51243,CID_AG_1_803180,NaN,0,2.3727,-0.559425,0.977629,-0.007438,evaluation,75.984912,-,0.224669235,evaluation,#,ouais,1.151668,approbation,0,0.028999,0,0.779667,-1,5.212939,1,0,0,0.014441,1,approbation,-0.003122,et,0,0,0,NoData,0,0
-0.000173,ouais_ouais,-,0,@,62.649224,0,1,0,4,1,0.164076008,None,0,0,0,1,None,1,4.77122,0,None,68.700014,3.476206,1.42578648,805.6127,0,0.853424,0,0.833228858,1.316667,-,YM,0.833228858,0,0,0.19,1.714952,1,-1.295014,0,0,non_mais,1.059374,CID,None,0.88766,0,0,-0.062797,NaN,8719.069705,0,3,2.541477,@,0,1.341463,0,2.587144,-,0.782985,AG,0.8332,0,75.17373,CID_AG_1_805612.7,NaN,0,4.805395135,-0.646349,1.225983,0.258204,evaluation,82.404417,-,0.22534972,None,-,mais,0.605386,amuse,0,0.458127,0,1.867961,-1,1.758492,0,0,0,-0.030142,1,None,-0.00036,ouais,0,0,0,NoData,0.904076008,0
0.003986,@_elle,-,0,ouais,47.943599,0,1,0,6,0,0.2139117,None,0,0,1,1,ack,1,2.895475,0,None,57.378856,-0.146015,2.36,809.71,4.7015117,0.535881,0,0.2656883,0.683544,-,YM,0.2656883,0,0,0.2024,-1.377799,1,-3.04149,0,0,but_ouais,-0.497023,CID,ack,-3.407013,0,0,0.026135,8561.72115,162.760117,0,2,1.146283,ouais,0,101,0,-0.820977,#,1.146283,AG,0.2657,0,61.830642,CID_AG_1_809710,NaN,0,1.365631835,-2.844745,-0.768722,-1.434235,ack,58.290135,-,0.226495837,ack,#,ouais,0,None,0,0.326275,0,1.146283,0.112914268,0,1,0,0,0.013329,1,None,0.002651,@,0,0,0,NoData,0,0
-0.027574,-,-,0,ouais,39.032416,0,15,0,1,0,0,None,0,0,1,1,ack,1,0.691568,0,None,48.495374,0.461939,4.7015117,814.6772,5.1484,0.212122,0,0.2063,1.122449,marre_quoi,YM,0,0,0,0.2055,-3.319643,1,-0.229629,0.7465,0.2966,-,0.181326,CID,ack,-4.204732,0,0,0.080794,5334.468421,2090.402045,0,0,0.032992,ouais,0,24.75,0,-1.307478,mais,-0.575641,AG,0.2063,0,60.465148,CID_AG_1_814677.2,8531.130551,0,0,-4.176909,-0.972855,-2.762258,ack,51.056181,'mais_c''',0.227885285,ack,quoi,-,0.294953,None,1,0.366494,0,-0.546432,0.387784779,0.608634,1,0,0,0.041609,0,None,-0.014339,-,0,0,0,NoData,0,0
