"","slope","feedback","intQ1raw","ordre","othSize","essai","prevSize","laugh","osa","prevRed","prevNbJe","nbouais","size","sess","span","mais","intQ2raw","f0max","pb","start","pa","f0stdev","voila","dur","NanRatio","do","non","dac","durationInterl","intQ2Interl","assert","f0min","opa","opb","height","intQ1Interl","mh","othNbJe","slopeInterl","form2","form1","nbmh","prevNbFeedback","f0maxInterl","oui","NanRatioInterl","ah","intQ3Interl","f0minInterl","spk","duration","et","intQ3raw","id","form3","incomp","osb","intQ1","intQ3","intQ2","posDial","f0stdevInterl","othNbFeedback","aperiodAV","prevNbTu","heightInterl","phonSplit","spanInterl","ouais","othNbTu","ok","steepnessInterl","ndo","steepness","quest","bon","sa","othRed"
"1379",0.005073,0,66.866947,0,1,0,1,0,7.1325,0,0,0,1,1,0.672305,0,67.96654,-0.031827,6.79,961.4,6.7104,0.18063,0,0.21,0.029126,0.21,0,0,0.22,-1.13763,1,-0.704131,0,0,-0.538579,-1.940682,1,0,-0.026894,4074.791291,200.306033,1,0,0.457538,0,1.265306,0,0.523847,-0.700663,"CM",0.21,0,69.603919,"CID_CM_1_961400",8602.242046,0,0.84,-0.430617,-0.030546,-0.269886,0.268822511,0.22358,0,0.027842,0,0.002921,-1,1.158201,0,0,0,-0.014926,1,0.002689,0,0,0,0
"1380",0.008161,0,53.936074,0,1,0,1,0,0.0642,0,0,0,1,1,3.266511,0,66.641894,0.429971,6.7104,968.3204,4.2417,0.509346,0,0.3579,0.598214,0.3579,0,0,0.32,-1.308111,1,-2.83654,0,0,-0.562912,-3.029165,1,0,-0.028275,4363.47432,199.747435,1,0,-0.628482,0,1.105263,0,-0.922205,-3.147452,"CM",0.3579,0,69.169378,"CID_CM_1_968320.4",8795.552219,0,7.7604,-2.320763,-0.094064,-0.463514,0.270757563,0.830401,0,0.254961,0,-2.666237,-1,2.51897,0,0,0,-0.02262,1,0.007304,0,0,0,0
"1381",-0.003772,0,59.993055,0,15,0,1,0,0.8136,0,0,0,2,1,3.922218,0,68.589278,0.399067,4.2417,972.92,0.9227,0.599241,0,0.39,0.473684,0.05,0,1,0.5099,-2.279349,1,-3.523152,0,0.8452,-0.102798,-3.002054,0,0,-0.006576,7909.431056,266.321727,0,0,-0.349303,0,22.181818,1,-1.739297,-0.608544,"CM",0.39,0,72.225151,"CID_CM_1_972920",7531.75383076468,0,0,-1.435395,0.352608,-0.178859,0.272043684,0.087709,0,0.345158,0,-0.461767,-1,0.259241,0,0,0,-0.008384,0.128205128,-0.003696,0,0,0,0
"1382",0.000616,0,48.252288,0,5,0,2,1,-0.1829,0,0,0,2,1,4.701005,0,65.133058,1.874703,0.9227,974.2327,0,0.594161,0,0.85,2.610169,0.6327,0,0,0.2536,-0.837982,0.75,-2.826303,0,0.1091,0.176568,-0.967112,0,0,0.019476,8528.818599,147.621336,0,2,0.490586,0,0.209524,1,-0.725045,-0.610631,"CM",0.85,0,72.58538,"CID_CM_1_974232.7",9733.67312115199,0.25,0,-3.15158,0.405264,-0.684065,0.272410735,0.383404,0,0.51948,0,0.017762,0.282985425,1.101217,0,0,0,0.012367,0.744352941,0.001313,0,0,1.68,0
"1383",0.000383,0,48.261036,0,1,0,8,1,4.35,0,0,0,3,1,7.987049,0,61.546093,4.452537,0.2,976.9627,1.05,1.018964,0,1.4973,1.063361,1.4973,0,0,2.1348,-2.728421,1,-3.534512,0,0,0.913216,-3.296149,1,0,7.8e-05,3122.509429,247.291283,2,2,3.512457,0,2.747368,0,-0.890107,-0.080171,"CM",1.4973,0,72.541155,"CID_CM_1_976962.7",6159.039385,0,1.191093808,-3.150301,0.398799,-1.208383,0.273174086,0.613819,0,0.40181,0,2.889942,-1,3.592627,0,0,0,0.000417,1,0.001434,0,0,0,0
"1384",-0.007782,0,67.849253,0,1,0,3,0,3.04,0,0,1,1,1,1.607464,0,69.693433,1.263034,1.05,979.51,1.07,0.317414,0,0.26,0.031496,0.26,0,0,0.41,0.936115,0.75,-0.34443,0,0,0.05011,0.703573,0,0,0.001343,8711.035196,293.915844,0,3,0.979617,0,0.061856,0,1.035875,0.465032,"CM",0.26,0,71.751064,"CID_CM_1_979510",11069.8818514073,0,3.738393808,-0.28703,0.283309,-0.017461,0.273886351,0.110264,0,0.035984,0,0.699101,0.5,0.514586,1,0,0,0.001383,1,-0.005097,0,0,0,0
"1385",-0.001637,0,61.7176,0,1,0,1,0,1.2781,0,0,4,4,1,3.826362,0,65.742929,0.29185,1.07,980.84,2.2712,0.960082,0,0.6919,0.504348,0.6919,0,0,0.31,0.215884,1,-3.534512,0,0,-0.335345,-2.607893,0,0,0.042461,4868.02257176518,241.126066,0,1,2.892215,0,0.529412,0,0.547768,-0.24099,"CM",0.6919,0,68.53437,"CID_CM_1_980840",7405.54533442802,0,5.068393808,-1.183313,-0.186885,-0.594918,0.27425824,0.98452,0,0.189351,0,1.13859,-1,3.133205,1,0,0,0.033119,1,-0.002832,0,0,0,0
"1386",-9.3e-05,0,37.588348,0,1,0,4,0,1.93,0,0,0,4,1,1.113194,0,47.625788,0.560594,2.2712,983.8031,2.19,0.218568,0,1.7169,3.473958,1.7169,0,0,0.9329,-0.56714,1,-0.5526,0,0,-0.160902,-0.784143,1,0,-0.004408,6449.471741,115.697708,3,4,0.578464,0,0.567114,0,-0.068467,-3.23225,"CM",1.7169,0,56.445932,"CID_CM_1_983803.1",10330.8523114707,0,0.7431,-4.710361,-1.953889,-3.243157,0.275086769,1.367664,0,0.568897,0,0.207961,-1,3.810714,0,0,0,-0.010292,1,-0.000398,0,0,0,0
"1387",-0.006899,0,70.79487,0,23,0,4,0,4.8077,0,0,0,1,1,0.929726,0,71.680675,0.346706,2.19,987.71,1.93,0.184342,0,0.23,0.084112,0.105,0,0,0.28,-0.210683,1,-0.583021,0,0.26,-0.379354,-0.729223,1,0,0.017507,3483.038473,207.038366,1,3,1.193021,0,0.021739,0,0.204541,-0.547725,"CM",0.23,0,72.213524,"CID_CM_1_987710",8240.244444,0,0,0.14354,0.350909,0.27302,0.276179199,0.538719,0,0.053693,0,0.158276,-1,1.740747,0,0,0,0.012342,0.456521739,-0.004001,0,0,0,0
"1388",0.002109,0,66.517901,0,1,0,1,0,2.1977,0,0,2,5,1,3.251725,0,67.133781,0.146595,1.93,989.87,1.668206119,0.708891,0,0.68,0.055901,0.68,1,0,0.3034,-1.185253,1,-3.105129,0,0,-0.16057,-3.280967,0,0,0.012441,8493.268255,177.655026,0,1,0.282859,0,1.62069,1,-0.653361,-1.001644,"CM",0.68,0,68.070516,"CID_CM_1_989870",10000.4645649554,0,2.035,-0.481638,-0.254688,-0.391613,0.276783169,0.478243,0,0.031101,0,-0.074095,-1,1.284503,1,0,0,0.009455,1,0.003586,0,0,0,0
"1389",4.2e-05,0,46.196098,0,1,0,5,0,0,0,0,1,2,1,1.103955,0,51.416471,0.686375,1.668206119,992.2182,2.65,0.264326,0,0.771793881,2.509091,0.529493881,0,0,0.21,-1.008356,1,-0.41758,0.28,0,-0.350848,-2.088837,0,0,0.087845,8539.668373,6327.144518,0,4,-0.460765,0,1.585366,0,-0.799393,-2.797202,"CM",0.7718,0,67.043322,"CID_CM_1_992218.2",8576.6135396388,0,4.383206119,-3.452139,-0.404836,-2.689061,0.277439765,0.990333,0,0.63073,0,-2.722313,-1,2.336438,1,0,0,0.046558,0.686056075,8e-05,0,0,0,0
"1390",0.00349,0,48.464579,0,4,0,1,0,0,0,0,0,2,1,1.467476,0,58.188432,1.029287,6.048,1002.8428,7.994525464,0.366246,0,0.352674536,0.718447,0,0,0,0.142,-2.905434,1,-0.438189,2.636725464,0.4078,0.328687,-3.443056,1,1,-0.010481,5812.06784786836,152.83366,2,0,0.037488,0,1,0,-2.579898,-0.207233,"EB",0.3527,0,61.411904,"CID_EB_1_1002842.8",10426.3566078988,0,0,-3.004154,-1.053248,-1.538962,0.26157447,0.072644,0,0.340877,0,-0.116508,0.37427942,0.244721,0,0,0,-0.003773,0,0.003088,0,0,0,0
"1391",-0.004976,0,47.900228,0,4,0,1,0,0,0,0,1,1,1,2.977326,0,52.000147,0.618422,7.994525464,1011.19,2.718224748,0.84054,0,0.821775252,3.467391,0,0,0,0.36960593413501,-1.22535030168938,1,-2.358904,2.392124748,3.01,-0.046198,-4.28487315779384,0,0,0.0630752410477402,8146.7987352973,8530.958857,0,0,1.57842415754673,0,-8.18574276580271,0,0.0998978071453475,-0.4594252262893,"EB",0.8218,0,57.826915,"CID_EB_1_1011190",10612.070858409,0,0,-3.08919,-1.593435,-2.471414,0.263751695,0.672620677231875,0,0.713933,0,0.562463319525195,0.13385655,1.71319913851368,1,0,0,0.0159463608652927,0,-0.010226,0,0,0,0
"1392",-0.027512,0,72.162391,0,1,0,1,0,0.1105,0,0,1,1,1,0.455698,0,76.424079,1.276879,2.718224748,1014.73,0,0.149019,0,0.13,0.269231,0.13,0,0,0.15,-3.024878,1,0.821181,0,0,1.093788,-3.954373,0,0,0,1884.419766,409.423405,0,1,1.75611447344221,0,16.2249416070706,0,-1.716348,-1.639696858716,"EB",0.13,0,78.37973,"CID_EB_1_1014730",5788.45561100896,0,0.3261,0.566638,1.503468,1.20879,0.264675044,0.898419792453938,0,0.108819,0,0.0436434861959951,0.692307692,2.51616602569464,1,0,0,0,1,-0.009079,0,0,3.12,0
"1393",-0.043191,0,33.67588,0,20,0,1,0,0,0,0,1,1,1,1.406374,0,53.515405,-0.283243,9.3747,1030.8247,6.072313008,0.424165,0,0.264387585,2.8,0,0,0,0.463,-2.890112,1,-1.689617,0.650912415,0.6517,-0.425568,-4.348998,0,0,0.031862,8862.238818,224.083625,0,0,1.542689,0,5.105263,0,-0.621944,0.366051,"EB",0.2644,0,64.829814,"CID_EB_1_1030824.7",10588.8062675179,0,0,-5.232518,-0.538237,-2.243094,0.268873072,0.418272,0,0.719509,0,1.054397,0.113469776,1.176638,1,0,0,0.03696,0,-0.028722,0,0,0,0
"1394",0.000828,0,40.039057,0,1,0,10,1,0,0,0,0,2,1,8.585314,0,51.017284,7.545813,0.226383694,1051.9925,0.227295987,2.424182,0,2.477530014,4.057143,1.847516307,0,0,1.6647,-2.382937,1,-1.039501,-0.330013707,0,2.155438,-3.466143,0,0,-0.000516,2427.067773,396.209316,0,0,3.553512,0,2.637555,0,-1.186211,-1.911277,"EB",2.4775,0,67.630324,"CID_EB_1_1051992.5",6374.666487,0,0.3197391,-4.273714,-0.116255,-2.619512,0.274394328,1.023791,0,0.636977,0,2.488423,0.803153412,5.464789,0,0,0,-0.002147,0.745708951,0.005132,0,0,0,0
"1395",0.08674,0,54.766477,0,1,0,2,1,3.596104122,0,0,0,1,1,5.377566,0,61.596841,6.250578,0.227295987,1054.6973,0,2.125704,0,0.216586184,2.633333,0.216586184,0,0,0.3017,-2.055191,1,0.873012,0,0,1.577932,-2.313104,0,0,0.021602,7313.18969857675,8127.000015,0,1,1.743228,0,0.336283,0,1.128191,-0.752429,"EB",0.2166,0,74.292885,"CID_EB_1_1054697.3",9109.03529609883,0,0.557309694,-2.054583,0.887661,-1.025382,0.275099836,0.893375,0,0.539948,0,-0.368141,-1,2.495657,0,0,0,0.01631,1,0.047273,0,0,0.836104122,0
"1396",0.000769,0,48.946602,0,12,0,9,0,0,0,0,0,2,1,8.407259,0,52.430013,6.048355,0.46,1062.45,0,0.746226,0,1.11,1.307054,0,0,0,0.58014373214742,0.316650226317386,1,-2.358904,10.2674,3.94,-0.672298,-0.565828270973765,1,0,0.0627643567892151,7864.999197,288.423857,1,0,2.16741040103157,0,-6.11219993408843,0,1.05897345369398,-0.88328941009786,"EB",1.11,0,61.491609,"CID_EB_1_1062450",7358.71852595945,0,0,-2.931523,-1.041238,-2.406641,0.277121993,0.715312436058412,1,0.416111,0,0.450885646826547,0.229668547,3.20366871075264,0,0,0,0.0171516015066293,0,0.002137,0,0,1.27,0
"1397",0.068259,0,64.283614,0,1,0,8,0,0.046089332,0,0,1,1,1,8.209628,0,71.030241,6.622518,3.01,1078.95,0,2.216938,0,0.253910668,0.494118,0.253910668,0,0,0.1884,-2.088565,1,-1.58711,0,0,0.241925,-4.530558,0,0,0.003613,1364.572413,422.878155,0,0,0.853058,0,1.159091,0,0.150745,0.70365,"EB",0.2539,0,74.867124,"CID_EB_1_1078950",6232.427035,0,3.09,-0.620538,0.974187,0.396045,0.281425737,0.049832,0,0.150237,1,0.762055,0.387279074,0.149408,1,0,0,0.001716,1,0.043344,0,0,0.826089332,0
"1398",-0.004614,0,67.576882,0,1,0,7,0,0.1509,0,0,1,2,1,2.268519,0,75.1813,1.525689,0.2819,1091.01,0.28,0.635544,1,0.57,0.104247,0.57,0,0,0.38,-0.795634,1,-0.74283,0,0,0.652309,-1.651926,0,0,-0.004154,1874.020574,481.310423,0,0,1.702338,0,0.394161,0,0.234471,0.768175,"EB",0.57,0,78.996115,"CID_EB_1_1091010",5859.53179022588,0,1.981,-0.124308,1.596345,1.021527,0.284571383,0.266452,0,0.090514,0,1.096837,-1,0.934163,1,0,0,-0.003967,1,-0.006598,0,0,0,0
"1399",-0.004154,0,69.151588,0,16,0,2,0,0,0,0,1,2,1,0.794656,0,72.069458,0.55925,0.28,1091.86,0,0.25532,1,0.4,0.116667,0,0,0,0.2219,-0.203791,1,-0.235405,1.45,0.1291,0.396457,-2.428389,0,0,0.027481,1252.668814,352.622306,0,2,0.657404,0,0.790323,0,0.016621,-0.67129,"EB",0.4,0,74.956954,"CID_EB_1_1091860",8047.17465,0,0,0.112969,0.987723,0.552634,0.284793091,0.35222,0,0.067406,0,-0.069709,-1,1.328694,1,3,0,0.015252,0,-0.004175,0,0,1.47,0
"1400",0.005778,0,54.415613,0,1,0,12,0,0,0,0,1,1,1,0.583469,0,60.785942,0.9618,0.4308,1094.1608,0.2353,0.143465,0,0.1639,0.301587,0,0,0,0.2521,0.411152,1,0.378331,21.2389,0.1987,0.624776,-0.655296,0,0,-0.00377,6412.266093,2024.142809,0,2,0.544843,0,0.27,0,0.809385,-0.055757,"EB",0.1639,0,64.414596,"CID_EB_1_1094160.8",8175.776635,0,0,-2.107451,-0.600802,-1.147568,0.285393215,0.124027,1,0.159646,2,0.138843,0.183038438,0.6006,1,0,0,-0.002394,0,0.002369,0,0,0,0
"1401",0.076229,0,71.62158,0,11,0,1,0,0,0,0,1,2,1,1.886325,0,75.834458,1.606776,5.77,1157.93,0,0.694219,0,0.16,0.246154,0,0,0,0.44,-1.624402,1,-0.279549,7.03,1.1,0.928629,-3.445189,0,0,-0.018343,1672.257722,443.297563,0,0,0.384482,0,8.208333,0,-1.226411,-0.026389,"EB",0.16,0,77.455587,"CID_EB_1_1157930",8233.451287,0,0,0.485148,1.364218,1.119945,0.302026325,0.146368,0,0.136075,0,0.203431,-1,0.410871,1,1,0,-0.020269,0,0.030873,0,0,1.24,0
"1402",0.01625,0,48.081596,0,1,0,7,0,2.548589968,0,0,0,1,1,1.501053,0,64.045476,0.40768,0.6433,1176.2459,8.438589968,0.393628,1,0.336010032,0.778947,0.336010032,0,0,0.39,-3.602795,0.333333333,-1.093373,0,0,0.095736,-5.309133,0,0,0.013596,1758.962348,208.758408,0,0,0.942037,0,4.157895,0,-0.361954,-0.825252,"EB",0.336,0,65.458855,"CID_EB_1_1176245.9",7096.93210569242,0.666666667,1.247,-3.061862,-0.443453,-0.656421,0.306803716,0.736768,0,0.49249,0,-0.762949,-1,1.767289,0,0,0,0.013324,1,0.013731,0,0,0,0
"1403",-0.001887,0,65.028119,0,1,0,1,0,1.225629615,0,0,1,4,1,1.824516,0,67.821378,0.750383,22.9515,118.04,0.3811,0.396027,0,0.65,0.519608,0.65,0,0,0.4393,-1.276043,1,-1.074133,0,0,0.027151,-3.023495,0,0,0.00045,8169.287129,249.406256,0,0,0.682836,0,0.880342,0,-0.943204,-1.420579,"EB",0.31,0,70.815307,"CID_EB_1_118040",9148.86574459448,0,0.455820435,-0.508356,0.363659,-0.087467,0.030788724,0.349665,0,0.200052,0,-0.631039,-1,2.103415,1,0,0,0.000495,1,-0.001463,0,0,0,0
"1404",0.169356,0,28.265868,0,1,0,37,0,0.18915957,0,0,1,1,1,8.079839,0,56.8566,6.356494,3.7974,1296.4174,0.4098,2.340062,0,0.205,1.783784,0.134911987,0,0,0.0441633853255735,-0.297662125406992,1,-1.723345,0,9.916022053,-0.015515,-1.4230997559235,0,0,-0.0117828116671672,6128.51256,204.774301,0,0,-1.58857011009332,0,-2.10112388673853,0,-0.887916205617923,-1.81983240485511,"EB",0.205,0,64.78587,"CID_EB_1_1296417.4",9456.306018,0,0,-6.0477,-0.544858,-1.739642,0.338148406,0.0338859167748132,0,0.571898,0,-0.737881110441062,0.585365854,0.227092548841395,1,0,0,-0.0467753001621221,0.658107254,0.087218,0,0,0,0
"1405",0.009404,0.666666667,32.559929,0,1,0,1,0,0,0,0,1,1,1,0.742579,0,57.68271,0.648911,0.4098,1297.0322,2.5425,0.170657,0,0.2653,1.216667,0,0,0,0.3241,-0.639623,0.333333333,-0.093668,0.4625,0.22064043,-0.038741,-2.516901,0,0,0.011874,6069.790921,99.462157,0,1,0.917776,0,0.417391,0,-0.147059,-0.669728,"EB",0.2653,0,59.800497,"CID_EB_1_1297032.2",8974.154479,0,0,-5.40067,-1.296055,-1.615164,0.338308766,0.477739,1,0.537638,0,-0.218347,0.640784018,1.587504,1,0,0,0.009678,0,0.006254,0,0,0,0
"1406",-5.6e-05,0,62.587283,0,1,0,6,0,0,0,0,4,4,1,1.990125,0,67.901589,0.286453,3.4791,1335.2891,0.2688,0.248135,0,0.8021,0.292605,0.3709,0,0,0.59,-2.910104,1,-1.703672,13.905,0,0.051266,-4.130313,0,0,0.005863,3093.10565650345,261.933945,0,0,-0.056875,0,7.705882,0,-1.955566,-1.374003,"EB",0.8021,0,69.406587,"CID_EB_1_1335289.1",6842.68145231266,0,3.3291,-0.876142,0.151393,-0.075381,0.348287427,0.213953,0,0.185449,0,-0.150712,-1,1.317128,1,0,0,0.008678,0.462411171,-0.000113,0,0,0,0
"1407",-0.017267,0,63.528631,0,5,0,18,0,0,0,1,1,1,1,0.173975,0,67.291309,-0.021456,3.3358,1352.06,0,0.046105,0,0.11,0.806452,0,0,0,0.4151,-3.134237,1,-0.195432,4.61,0.8987,-0.133704,-4.035412,0,0,0.008405,6885.73211587137,248.080275,0,0,1.819546,0,1.810811,0,-0.302696,0.204127,"EB",0.11,0,69.546227,"CID_EB_1_1352060",9076.90912839669,0,0,-0.734299,0.172433,-0.167338,0.352661831,0.539881,0,0.235306,0,1.183645,0.727272727,1.61542,1,0,0,0.008741,0,-0.004835,0,0,0.74,0
"1408",-0.001883,0,43.414353,0,1,0,17,1,0.15652531,0,0,0,1,1,5.088578,0,57.637748,7.165593,0.751400811,1357.8325,0.38652531,1.116336,0,1.290952935,2.868263,1.290952935,0,0,0.21,0.370024,1,2.077015,0,0,3.337911,0.042065,0,0,-0.015225,2621.862831,530.158475,0,1,0.086137,0,0.019231,0,0.626381,-0.587171,"EB",1.291,0,66.752794,"CID_EB_1_1357832.5",6212.426854,0,1.052521755,-3.765123,-0.248482,-1.621939,0.354167495,0.254006,0,0.58262,4,-0.155474,-1,0.673308,0,0,0,-0.008069,1,-0.006082,0,0,0,0
"1409",0.000526,0,55.557399,0,1,0,12,0,0,0,2,1,2,1,2.435819,0,60.055481,0.104405,3.9305,1365.5005,2.208673206,0.227695,0,0.550826794,1.319328,0,0,0,0.425114286185442,-1.31766257113055,1,-2.331415,10.70867321,6.2205,-0.037941,-2.38545809766203,0,0,-0.0356601753187859,6164.119078,110.465061,0,1,0.480159496115922,0,2.96967775230518,0,-0.61949037610411,-1.95687126640608,"EB",0.5508,1,66.371329,"CID_EB_1_1365500.5",8885.63616476808,0,0,-1.935406,-0.305961,-1.257634,0.356167556,0.547248574605003,0,0.602293,0,-0.719407209142201,-1,2.21930970592774,1,0,0,0.00257523759402761,0,0.000726,0,0,0,0
"1410",0.006859,0,64.268693,0,19,0,5,0,0,0,0,1,1,1,1.020081,0,68.664114,0.198747,1.96,1384.47,0,0.146801,0,0.11,0.6,0,0,0,0.3564,-0.603502,1,-0.821334,3.416493763,0.29,-0.053595,-1.270565,0,0,0.013919,1211.55687555168,267.098708,0,0,1.216294,0,0.598214,0,-0.045093,-0.629549,"EB",0.11,0,70.597172,"CID_EB_1_1384470",7127.65291154563,0,0,-0.622787,0.33079,0.039516,0.361115427,0.43319,0,0.230702,0,0.814188,0.454545455,1.845843,1,0,0,0.012458,0,0.00192,0,0,4.57,0
"1411",0.00023,0,42.890126,0,1,0,4,1,0,0,0,0,1,1,2.301584,0,57.261803,2.833348,0.52707362,1391.1455,0,0.678281,0,2.082075375,2.138554,0,0,0,0.522936549045921,-2.36853271193185,1,0.531765,1.25877727,0.117544719,1.869262,-4.48656189394846,0,0,0.0775516096995159,2410.219281,335.862521,0,1,0.0457291119247483,0,10.553078322633,0,-1.29064200625232,-0.226689208329715,"EB",2.0821,0,69.119523,"CID_EB_1_1391145.5",7864.264121,0,0,-3.844114,0.108138,-1.678586,0.36285663,-0.081847408878082,1,0.748939,0,-0.314057935108335,-1,0.666661691989417,0,0,0,0.0348781088185924,0,0.001197,0,0,6.466652521,0
"1412",0.000259,0,31.563244,0,1,0,24,1,1.763790604,0,0,0,1,1,4.673095,0,37.110938,3.539168,0.360804795,1400.0551,0.846996323,0.785067,0,1.542523251,21.057143,1.542523251,0,0,0.853177851936893,0.26492881082011,1,-1.133927,0,0,1.707567,-0.549420453767926,0,0,0.0784283717719349,2244.212274,304.968443,0,2,1.24522450269374,0,-7.2900103403073,0,1.79098775481365,-2.49948169189311,"EB",1.5425,0,50.531014,"CID_EB_1_1400055.1",6492.987632,0,5.568680046,-5.550851,-2.692783,-4.714923,0.36518053,0.775957850477934,0,1.124512,1,0.0772854317701136,-1,3.91131327002064,0,0,0,-0.0221779235797682,1,0.001001,0,0,0,0
"1413",0.404991,0,35.629287,0,1,0,21,1,10.02847726,0,0,0,1,1,0,0,45.817093,4.337454,1.443453951,1408.1835,48.49537726,0,0,0.251168792,125,0.251168792,0,0,0.0114706031372825,-2.35473564558656,1,4.337454,0,0,4.337454,-3.66224741665155,0,0,0.133779212398831,8786.380901,3785.9966,0,0,0.270134046738659,0,1.9533673841361,0,-0.914934798786332,-0.288040648734695,"EB",0.2511,0,50.61627,"CID_EB_1_1408183.5",8927.71407122927,0,2.602519222,-4.938179,-2.679937,-3.403078,0.367300678,0.184710584994707,0,1.056448,0,0.445173636676149,-1,0.770746994844352,0,0,0,0.0280453525364632,1,0.255144,0,0,0,0
"1414",3.9e-05,0,61.476017,0,26,0,1,0,0,0,0,0,2,1,0.304315,0,64.79884,0.508228,5.036023896,141.37,11.1774594,0.066226,0,0.2888,0.10687,0,0,0,0.2932,-3.580337,1,0.203914,0.039,0.326909149,0.430483,-4.299039,1,0,0.074236,4403.685317,151.849253,2,0,-0.139932,0,20,0,-2.546482,-0.450904,"EB",0.2888,0,65.693695,"CID_EB_1_141370",8228.365393,0,0,-1.043588,-0.408067,-0.542904,0.036873958,0.120555,1,0.053721,0,-0.298419,0.505051133,0.310972,0,0,0,0.054564,0,2.8e-05,0,0,0,0
"1415",-0.00153,0,63.538874,0,13,0,1,0,0,0,0,4,4,1,0.689794,0,68.397497,0.206472,48.49537726,1456.93,0.591394027,0.199761,0,0.628605973,0.26,0,0,0,0.3083,0.677315,1,-0.483321,0.161394027,0.56,-0.232567,-0.277024,0,0,-0.006208,7130.220733,258.908476,0,0,0.246035,0,0.131387,0,0.785571,-0.58837,"EB",0.6286,0,71.179493,"CID_EB_1_1456930",10000,0,0,-0.732756,0.418534,-0.000657,0.380015385,0.225735,2,0.221098,0,-0.11823,-1,0.834406,1,0,0,-0.004811,0,-0.00241,0,0,0,0
"1416",0.000107,0,30.276042,0,25,0,1,1,0,0,0,0,2,1,0.739849,0,37.051713,-0.002355,5.377066918,1464.1507,0,0.176794,0,2.349331126,50.086957,0,0,0,0.5408,-0.742212,1,-0.742204,2.22,0.352668874,-0.087324,-2.366598,0,0,-0.000988,6893.88763523968,1664.517563,0,0,0.96113,0,1.945652,0,0.004193,-0.931391,"EB",2.3493,1,44.331433,"CID_EB_1_1464150.7",8598.89999009812,0,0,-5.744807,-3.626937,-4.723847,0.381898773,0.3548,1,1.197117,0,0.376994,0.970204285,1.892521,0,0,0,-0.001339,0,0.000631,0,0,2.2243,0
"1417",-0.001323,0,56.033546,0,14,0,2,0,2.2025,0,0,3,4,1,1.944695,0,62.916464,0.281785,2.06,1521.77,8.9625,0.307932,0,0.6375,0.399123,0.3094,0,0,0.16,-3.907466,1,-1.66291,0,0.07,-0.221439,-4.733945,0,0,-0.002638,6140.370498,172.943668,0,0,-0.298419,0,5.230769,0,-1.233135,-0.543294,"EB",0.6375,0,65.443372,"CID_EB_1_1521770",8385.364124,0,0,-1.86366,-0.445786,-0.826541,0.396927795,0.07039,1,0.225019,0,-0.384457,-1,0.244875,1,0,0,-0.001068,0.485333333,-0.002111,0,0,0,0
"1418",-0.00611,0,43.463192,0,14,0,1,0,0,0,0,1,1,1,0.709335,0,46.030423,0.47675,8.9625,1531.37,2.208736374,0.173752,0,0.531263626,3.15625,0,0,0,0.3757,-1.655471,1,-0.232585,3.894436374,0.354310352,0.337395,-2.480277,0,0,-0.012489,6138.830509,1902.895347,0,0,0.147672,0,1.575342,0,-1.095202,-0.874714,"EB",0.5313,0,56.161512,"CID_EB_1_1531370",8607.867139,0,0,-3.757764,-1.844378,-3.370933,0.399431791,0.291069,0,0.872403,0,0.0376,0.16940742,1.022386,1,0,0,-0.011739,0,-0.008127,0,0,0,0
"1419",-0.042355,0,72.871094,0,14,0,1,0,0,0,0,1,1,1,0.899968,0,79.685231,0.892175,2.208736374,1534.11,0,0.158617,0,0.1,0.645161,0,0,0,0.271226753955698,1.82533725541128,1,-0.007794,1.5857,3.094310352,0.852503,0.0738858744723152,0,0,-0.0750185018810207,7793.653334,342.092014,0,1,-1.39581883364547,0,7.57674645054658,0,2.04503168481713,-0.773155999425851,"EB",0.1,0,82.192919,"CID_EB_1_1534110",9356.67183244113,0,0,0.673425,2.07804,1.700181,0.400146473,-0.560288994529898,0,0.195936,0,0.469010109269269,0.6,-0.110577011772565,1,0,0,-0.052188775750194,0,-0.010801,0,0,1.26,0
"1420",-0.006697,0,49.885514,0,8,0,1,0,0,0,0,1,1,1,0.423909,0,61.608893,0.050675,9.24,1567.82,0.234635769,0.107399,0,0.253064231,0.649351,0,0,0,0.2216,-1.369016,1,-0.373234,2.540735769,1.42,-0.253124,-1.648553,0,0,-0.008171,1924.878291,132.48592,0,0,0.383055,0,0.009091,0,-1.1194,-0.122756,"EB",0.2531,0,67.744025,"CID_EB_1_1567820",6005.527055,0,0,-2.790047,-0.099123,-1.023566,0.408939153,0.164751,0,0.41174,0,0.256195,0.355640936,0.505811,1,0,0,-0.004535,0,-0.004252,0,0,0,0
"1421",-0.00041,0,59.673783,0,8,0,1,0,0,0,0,3,3,1,0.533737,0,63.354615,-0.10741,0.234635769,1568.3077,0.4578,0.074689,0,0.5445,0.197368,0,0,0,0.2216,-1.369016,1,-0.641148,1.7616,1.9077,-0.233623,-1.648553,0,0,-0.008171,6788.85071196116,138.724988,0,1,0.383055,0,0.009091,0,-1.1194,-0.122756,"EB",0.5445,0,65.095113,"CID_EB_1_1568307.7",10420.0258935357,0,0,-1.315149,-0.498261,-0.76052,0.409066361,0.164751,0,0.081063,0,0.256195,-1,0.505811,1,0,0,-0.004535,0,-0.000559,0,0,0,0
